Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Uganda,Other Activities (ISIC J-P),952701455.4,978715021.7,978814568.9,978879004.9,978451491.4,966058367.7,966018015.2,977168950.8,941854433.3,822317680.2,795279228,828505833.9,874737414,907744591.7,930517243.9,925329879.9,957140271.4,979486803.1,1033722897,1098100165,1182709635,1266175245,1359033217,1439975793,1530100984,1634846099,1737890831,1857587591,1980208606,2108038056,2228452004,2447697491,2703400656,2861324670,3046092525,3290470343,3577599370,3713058250,4009503611,4269947163,4805349435,4931838740,5019759175,5214262401
Uganda,Total Value Added,3693733437,3794783257,3794981140,3795030444,3794338188,3744967126,3744575976,3792261419,3647313211,3186950801,3097349264,3187862152,3398289019,3589013864,3450756054,3462825710,3516299677,3709361094,3970475262,4220609889,4460494786,4702756129,4928953840,5228984243,5734398822,6197069948,6538293413,6896630095,7522627209,8018869519,8405005360,9218542208,9793027606,10264148323,10732104266,11497541691,12103759205,12788095568,13904207270,14668560545,16062222346,16630567814,17217047863,17830536862
Ukraine,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,77654540397,74023720640,70436181963,59000342381,52882064449,50449108076,46515356748,45481179153,45081579414,42977764449,43723600445,47761322294,48890376654,53473484631,57912997143,65931096064,73425994492,82840088223,90913330401,80047562895,85067911088,94170730326,1.01494E+11,1.07157E+11
Ukraine,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,58440577635,53409347521,48673403997,35995811504,32784602849,32133280804,29072590516,28435819286,28756291833,28094499077,28718378751,31132481538,33824834613,37488986005,41994573906,50217484671,57883526909,67708429344,76370077581,64954263887,69560658412,80351876720,87364241783,94240171555
Ukraine,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,18998236101,19706570162,20243024692,20272964539,17808455031,16393904284,15501146275,15149840558,14620624040,13465912006,13604912953,15026539787,14022945296,14994852649,15272152698,15713611393,16140365666,16540376522,16719424347,16310440244,16963428675,16453428992,17202395688,16772245257
Ukraine,Gross capital formation,,,,,,,,,,,,,,,,,,,,,75409602220,59610964700,49286214458,37152069869,27071467547,14507402579,10775788432,10803192905,10849053735,9007097053,11219470712,13228408774,13034996217,16196112880,17091906451,19489030542,23090781971,29058499802,29570444373,12600564012,14347005500,16833284902,15690198261,12540301979
Ukraine,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,64814854845,51400189619,43607197417,30279528461,17863450776,12360815528,9571602436,9776602007,10023579241,10026762422,11265236565,11949703513,12359847358,15139788949,18242934064,18955148653,22974846131,28475655624,28141333608,13951984966,14483274331,15519022057,15960264495,14879244345
Ukraine,Changes in inventories,,,,,,,,,,,,,,,,,,,,,6459850785,5021823808,3580355760,4034102341,5103448291,1298578855,763500452.7,672368399.6,569363414.6,-405704925.2,125424657.4,834464996.7,520947437.9,759308707,-366009701,533881889.2,366392368.2,686196702.9,1128987540,-528899623.2,120334030.1,900659519.9,69240958.89,-1038465478
Ukraine,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,58762590902,48644537320,25615245858,22857717932,25231060342,25521097718,29828556480,28224715515,28557620888,27938941104,33956431847,35140750337,37755399658,41657750077,50528443558,44344198493,41878897401,43276692902,45753147274,35666060298,37061836651,38639662388,35865117697,32701422306
Ukraine,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,72052405975,53358474250,28213407681,18431871148,25052042615,23906303614,27689818120,26429908847,26953915481,22465859807,27819713187,29502406530,30486052685,35499034231,40990225291,43622794493,46601683718,56607196778,66248688434,40492167360,45051895789,53047400622,54012527224,50830050828
Ukraine,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,1.37383E+11,1.25433E+11,1.12957E+11,96892057718,74670787340,65597848337,59009452204,57246096108,56133241565,56042962649,59344308266,64823720700,68226656506,74772862342,83856283890,86141530606,92471426294,99815229760,1.02115E+11,87044241876,90656309398,95364777544,95657372913,95614737662
Ukraine,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,11433237288,9449252453,8504686212,8970828962,8112197692,7754169242,6988976511,6923075840,6148710403,5906357550,6623585346,7285916945,7426210913,6608113762,7910037837,7943249292,8098964843,7611141779,8868520701,8697129309,8605178442,10285166894,9845873336,11176825050
Ukraine,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,33348563024,30308520292,26111608190,21118165878,16281019689,13409818428,12584028310,12054047223,11469705816,12226531591,16416768558,18222396015,19327709704,21619021066,23152442585,23410213496,25262978790,26992788638,26240101558,21829279776,23466765230,24540841417,24099070529,22731206502
Ukraine,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,29761968156,26531203115,23377769801,18124453896,11091227166,9857076642,9471083043,9222666659,9211350025,9779253760,10243075942,11681018940,12790308780,15012603554,16876870367,16949774320,18512393533,20377574369,19385462635,15327030393,16699655100,17177411302,16841156007,15271845152
Ukraine,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,20702353743,19315695278,10867348678,8348085242,6408426066,4364318402,2872501573,2584356555,2573106247,2404066214,2258351728,2434580338,2370802414,3038703891,3686218900,3194315251,3204462129,3657398197,2592458375,1490274941,1507650406,1560690324,1405426117,1213938740
Ukraine,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,17727110400,16146092725,12011117759,8298151783,6614534652,5329105251,5128440044,5045072639,4957824362,5345017927,5832105073,8261991883,8889578085,10735225782,12255772217,11397870990,13648136321,15704371134,16257926094,13419859396,14542571797,15326605525,15589441204,15032602547
Ukraine,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,26994225411,22044915009,20409963818,12635120719,10493857506,8488132649,6855285782,6350825748,6424854773,5954755844,6120585468,6433182691,6909908557,7677899339,8557011374,9256099201,9958965635,10881253302,11929573525,11071139619,11246361365,12215663929,11481968387,11552031094
Ukraine,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,17546766124,19759820299,17456691384,18599773478,16530153782,15921563729,14840632252,14070593360,14074257377,13380808411,13932215896,15575379025,16614899482,18581185929,21505782609,22071215863,22802790157,25274064682,26518951208,24528096016,24469510381,24145698972,25327284060,26294053475
Ukraine,Total Value Added,,,,,,,,,,,,,,,,,,,,,1.37024E+11,1.27252E+11,98628019318,81322421750,66903837800,56626916853,49744378115,47310232708,46132142518,45525228103,50814625125,57858662828,61032484487,68422474517,77621225259,77272964092,82716989044,90366778657,91453307520,79469846361,82091451599,85633552284,85656953562,85720936437
United Arab Emirates,Final consumption expenditure,5591284859,6633181066,8550086344,9041721601,6468401660,10689393700,14288978628,18242522120,19347086396,21197692135,23661184377,33375747015,34991556597,34068687728,34901707035,36843371602,38274039030,37836637866,41662710225,44545351794,47778848918,51153096436,57330577611,53772726928,56082856055,62417443241,64710137874,72221322106,73636532144,78773389697,90427489373,97256877689,1.03055E+11,1.05459E+11,1.15316E+11,1.17655E+11,1.32659E+11,1.47065E+11,1.62127E+11,1.27952E+11,1.39216E+11,1.41194E+11,1.44671E+11,1.60158E+11
United Arab Emirates,Household consumption expenditure (including Non-profit institutions serving households),3106146299,3804840589,4354098622,4974567812,2920131274,7072401089,9257548985,11823413678,12704436245,13283458809,14356732005,17606827283,19428666904,19922917536,20937153138,21955173200,24835544300,25096057003,28140023877,30566823754,33668940785,36386202510,41346364723,47364252339,49505846677,55514106180,57686663328,64208020821,64992412000,69733407934,80551961089,86765164904,91965445463,93699769419,1.0302E+11,1.05253E+11,1.19995E+11,1.34542E+11,1.48929E+11,1.08376E+11,1.21566E+11,1.23104E+11,1.26364E+11,1.41103E+11
United Arab Emirates,General government final consumption expenditure,2432113070,2768714460,4104073081,3980081072,3468503879,3546650252,4932024885,6292321425,6512704663,7754450220,9113226875,15426826682,15230761594,13849946614,13675919850,14579491127,13173286757,12493298217,13264250136,13715339025,13851784094,14499829859,15700384158,6377134772,6547244941,6881608593,7004599044,7987457804,8604805979,9003593200,9847488722,10465103110,11062406574,11719999623,12267922371,12377127297,12672595292,12573722262,13270797988,19383100373,17539990845,17972532519,18193072920,18962175668
United Arab Emirates,Gross capital formation,5632465652,6793519237,8021923921,8571310695,6016144198,12597780828,15621279665,23089251056,21832538126,23585177171,24485860734,23667700534,23275518075,23992292429,23428775750,20038244432,19379223839,16510073211,16704564654,17689077124,18944430985,20442550499,23647803296,16320162715,18824111232,20155575919,21186359418,22509615854,22961501663,23773686482,25229138958,25573885493,27025414351,28989398241,29807734511,34754526889,39919594977,56464051042,58268373808,62528898272,56585657036,57514872719,63262210962,68073642203
United Arab Emirates,Gross fixed capital formation (including Acquisitions less disposals of valuables),5113255822,6247223087,7906920487,6298103901,5128195962,12597345244,15061171892,20494950981,24189512088,24370271300,23699104487,22830674361,22917124419,23586719412,23198480062,19652455872,18969465133,15996446622,16022962734,16833712916,18032562543,19391250523,22443849936,15747775713,18234542738,19539570792,20518013936,21839655413,22253242193,22992102297,24395062105,24705470788,26139322028,28113033653,28846365216,33195915589,38137266230,54646977957,54848374305,59814973668,54090921589,55067691379,61572229267,66097774290
United Arab Emirates,Changes in inventories,518937197.2,546049064.6,115253709,2271275346,887316137.1,1012854.671,560251391.6,2592706057,-2353562580,-783209732.7,787074617.8,837255620,359094554.1,406258540.5,231134603.4,386312988.1,410228401.5,513858495.9,681670980.6,855300732.1,911804755.4,1051162412,1203806685,572550114.3,589828863.3,616299522.3,668633625.6,670307616.8,708588204.8,781875185.4,834380921.2,868699470,886425576.1,876797853.4,961753165.9,1558611300,1782336843,1817804357,3419174412,2714016905,2494779336,2447316469,1691154680,1976969203
United Arab Emirates,Exports of goods and services,18604996741,20870232403,24652312153,27600333762,36099034233,30315093390,34320181537,38275637666,35637228304,47956039299,61566721400,55987075429,47987688703,41659246619,43577632052,42105934790,28641556073,35565029849,33435347997,41807326673,53610743370,55881725764,58989717859,46084670505,49955782828,51224411090,63455046311,68318751537,66412500499,64876344816,71884523376,69346321523,71531090584,87918980183,1.09498E+11,1.22071E+11,1.3624E+11,1.48172E+11,1.6714E+11,1.59435E+11,1.60213E+11,1.93341E+11,2.18697E+11,2.31201E+11
United Arab Emirates,Imports of goods and services,8923002503,10321725943,14253032053,13887866891,12392611188,15093024711,19897536740,27346314431,25684049452,29129584233,29377799256,29907583194,29789681058,26811100789,25888051174,24823053593,25958712291,26194475356,29661391212,33754078187,37810002108,44599319476,54848442074,29794155383,31794769925,32869419873,40324264571,44140964510,43294652785,42798149905,46985235682,48052584117,54269938817,62946952605,81665943133,93862491491,1.10941E+11,1.49172E+11,1.81092E+11,1.52743E+11,1.55986E+11,1.85257E+11,2.12097E+11,2.34414E+11
United Arab Emirates,Gross Domestic Product (GDP),21011020138,24057388296,27545709599,31539956877,36112662705,38361623049,44131836268,51828606618,50612867583,63208971663,79909195372,82179884498,75399829399,71609284591,74702107235,72917422703,59088812745,62786906062,61281117569,69573589416,81923548813,82628176802,85392322048,86469202854,93907566835,1.01625E+11,1.07581E+11,1.16887E+11,1.18793E+11,1.24002E+11,1.39151E+11,1.41065E+11,1.44498E+11,1.57214E+11,1.72254E+11,1.80617E+11,1.98385E+11,2.04703E+11,2.11236E+11,2.00161E+11,2.03435E+11,2.13373E+11,2.23355E+11,2.34969E+11
United Arab Emirates,"Agriculture, hunting, forestry, fishing (ISIC A-B)",102464790.8,117932461.7,132704404.2,154874185.4,179782304.1,175083829.5,228992474.7,268589090.1,309616908.3,349213523.7,394534951,486609008.5,514756000.3,589655622.1,667894717.6,727528174.5,845246275,821500563.8,855350833.1,967511426.5,1027128319,1066178218,1123066183,999390964.4,1314740389,1412326132,1578943590,1877035086,1955166436,2305031719,2740245304,2678758645,2764754280,2678587822,2625796994,2520408379,2302596595,2260248140,2014003078,2005733178,1794860694,1797669958,1698483544,1678938279
United Arab Emirates,"Mining, Manufacturing, Utilities (ISIC C-E)",18496754879,21063492793,24348763060,27802957572,31100228368,34874760270,38581845483,41476058675,37943479859,52573305863,70840973385,67918049272,57186063682,49245056281,51691312449,50056628463,31240256490,36905137904,33536722836,41231443409,55126073408,55214012973,56082303006,59984255942,61434390657,63248971168,63955524551,69849338104,65887811827,64353247220,74367306707,74596127494,71589926632,76120034412,81960353207,84733151371,93411414947,88697908709,89566411554,81817568903,84715685493,90857639984,97494968026,1.01648E+11
United Arab Emirates,Manufacturing (ISIC D),223613822.7,272391980.2,285920455.7,322515962.2,482547835.9,289693290.1,430857393.3,1180254655,1395683351,1560170219,2572255464,4903918195,5677865735,5595008544,5925823551,5795707074,4677896471,5043611537,4978484196,5182007135,5460677005,5623789196,5954631526,5376073130,6787478221,7596119926,8314137992,10330630153,10833475167,11799662584,15392076596,15524911962,15974637291,16659568220,17978442956,19160059144,20551187559,20936049754,23085734234,19841569818,20364114752,22093988484,23232018196,23676013863
United Arab Emirates,Construction (ISIC F),1974349931,2277152208,2619290991,2906664405,3492743174,3697697985,3679093215,5721741893,7557412507,7560513302,7623304400,7453535876,7513226179,7945787075,9031065310,6993843023,7260777586,6663127636,6756830329,7285187531,7484404181,7463868478,7646724087,8145075396,8193244147,8861748297,9367520181,9924064532,10249529065,10431789203,10525522988,10732199628,10713009406,12085422219,14729891953,15769086033,21467690217,23605487670,26030267038,26471384094,26275374990,25798489963,24058120585,24977278864
United Arab Emirates,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",3158886121,3667128289,4079668795,4746600226,5730982657,5183580188,6957959560,9500432190,8442729998,8726043085,9542404499,10896011471,10802623083,10046072210,9707145813,9470002266,10353434491,9999192295,10379513671,10762008312,11139069791,11248432979,11537447719,11817144463,12830149757,13419098627,15137124003,16385801375,16971681570,17494318006,18079254328,18249236709,21412286934,25163171131,27041655869,28173195403,30089146239,31876304339,32703917599,29323938749,29780150202,30034926421,30402965621,31319145327
United Arab Emirates,"Transport, storage and communication (ISIC I)",813229903.4,943006793.9,1044392747,1230110364,1468994940,1306785975,1865095655,2368955919,2590816971,2886631707,3032101041,3176757698,3153190040,2963836102,3161316819,3210077490,3414507140,3501902716,3676693867,4115951630,4182828244,4188168416,4418122380,4388059242,4655430130,5578786225,5862569979,6208299067,6827752411,7505974406,8582870219,9104899027,10471535600,11237682728,13032905020,14212713602,15412008007,18163566802,20299040791,20912918531,21068322455,21807885333,23142321472,24836745034
United Arab Emirates,Other Activities (ISIC J-P),1827518897,2115510337,2347060437,2769056117,3279274502,2954463452,4217354511,5174649674,5366523631,6253263221,7744515132,10640817746,11340067017,13448928473,13214874452,13355742624,13345953565,13004480886,12836998655,14341254993,15370205483,15633214222,16415353309,15686833255,18213265916,20461185914,22202908328,23010154663,24503002977,25864013659,27203447906,28450956720,30930919904,33702255962,37371459320,41229179212,42594688720,49543267602,52259209041,51688354460,52033282995,56020006672,61284010923,66580654839
United Arab Emirates,Total Value Added,26805292286,30672129367,35139362903,40266673191,45953650349,49019567516,56476688309,65302430817,62578778509,79253172194,1.00772E+11,1.02061E+11,91567573220,84911555514,88067555474,84591158963,66460182494,71181866130,68175365979,79012351783,95140502845,95626501819,98019351639,1.01931E+11,1.07547E+11,1.13775E+11,1.1884E+11,1.28103E+11,1.26985E+11,1.28363E+11,1.4214E+11,1.4439E+11,1.48264E+11,1.61369E+11,1.76886E+11,1.86638E+11,2.04823E+11,2.12979E+11,2.21257E+11,2.10122E+11,2.13725E+11,2.24585E+11,2.36695E+11,2.49529E+11
United Kingdom,Final consumption expenditure,7.75054E+11,7.9924E+11,8.45094E+11,8.86863E+11,8.82728E+11,8.98444E+11,9.07224E+11,9.00515E+11,9.38074E+11,9.70279E+11,9.74786E+11,9.77178E+11,9.87334E+11,1.02102E+12,1.04155E+12,1.06866E+12,1.12032E+12,1.16341E+12,1.22872E+12,1.26308E+12,1.28037E+12,1.27205E+12,1.28863E+12,1.32805E+12,1.36692E+12,1.40244E+12,1.44703E+12,1.49756E+12,1.55755E+12,1.62696E+12,1.70254E+12,1.76772E+12,1.83943E+12,1.91441E+12,1.97964E+12,2.03519E+12,2.07802E+12,2.12552E+12,2.12782E+12,2.08388E+12,2.08968E+12,2.091E+12,2.12071E+12,2.15057E+12
United Kingdom,Household consumption expenditure (including Non-profit institutions serving households),5.22623E+11,5.3895E+11,5.72888E+11,6.04532E+11,5.94849E+11,5.94311E+11,5.97649E+11,5.95246E+11,6.27217E+11,6.5432E+11,6.53948E+11,6.55624E+11,6.63438E+11,6.91357E+11,7.07796E+11,7.35869E+11,7.82547E+11,8.25731E+11,8.90232E+11,9.21243E+11,9.31086E+11,9.12465E+11,9.26356E+11,9.68034E+11,1.00301E+12,1.02772E+12,1.06962E+12,1.12563E+12,1.17421E+12,1.23097E+12,1.29388E+12,1.34289E+12,1.39661E+12,1.45146E+12,1.50381E+12,1.54836E+12,1.58045E+12,1.62199E+12,1.61438E+12,1.56474E+12,1.57037E+12,1.57159E+12,1.58928E+12,1.61515E+12
United Kingdom,General government final consumption expenditure,2.53697E+11,2.61594E+11,2.73528E+11,2.83655E+11,2.89327E+11,3.05816E+11,3.11322E+11,3.06964E+11,3.12489E+11,3.17542E+11,3.22492E+11,3.23211E+11,3.25552E+11,3.31273E+11,3.3535E+11,3.3425E+11,3.3909E+11,3.38802E+11,3.3933E+11,3.42582E+11,3.50092E+11,3.60633E+11,3.63298E+11,3.60815E+11,3.64615E+11,3.75461E+11,3.78008E+11,3.72196E+11,3.83551E+11,3.96118E+11,4.08683E+11,4.24862E+11,4.4287E+11,4.63046E+11,4.7587E+11,4.86827E+11,4.97572E+11,5.0344E+11,5.13525E+11,5.19534E+11,5.19681E+11,5.19767E+11,5.31889E+11,5.35815E+11
United Kingdom,Gross capital formation,1.73085E+11,1.72081E+11,1.69974E+11,2.03162E+11,1.88074E+11,1.64338E+11,1.8339E+11,1.86385E+11,1.89041E+11,1.95194E+11,1.65599E+11,1.50757E+11,1.66538E+11,1.83873E+11,1.99126E+11,2.06214E+11,2.11154E+11,2.31601E+11,2.73297E+11,2.83738E+11,2.66469E+11,2.42857E+11,2.52751E+11,2.62267E+11,2.89465E+11,3.44135E+11,3.53765E+11,3.55092E+11,3.87053E+11,4.00016E+11,4.01471E+11,4.08635E+11,4.06658E+11,4.27955E+11,4.35941E+11,4.39916E+11,4.61363E+11,4.86029E+11,4.51126E+11,3.68443E+11,4.30264E+11,4.37607E+11,4.4433E+11,4.64949E+11
United Kingdom,Gross fixed capital formation (including Acquisitions less disposals of valuables),1.7254E+11,1.75981E+11,1.75912E+11,1.87421E+11,1.83764E+11,1.80288E+11,1.83402E+11,1.80593E+11,1.85131E+11,1.8998E+11,1.80958E+11,1.65157E+11,1.75086E+11,1.8392E+11,2.00647E+11,2.09012E+11,2.13614E+11,2.33902E+11,2.6853E+11,2.84935E+11,2.78044E+11,2.60597E+11,2.63407E+11,2.67368E+11,2.84982E+11,3.37729E+11,3.53282E+11,3.48134E+11,3.71808E+11,3.81331E+11,3.94041E+11,3.89063E+11,3.98321E+11,4.12315E+11,4.2524E+11,4.33467E+11,4.46434E+11,4.65733E+11,4.42836E+11,3.85002E+11,4.05388E+11,4.16922E+11,4.2205E+11,4.33282E+11
United Kingdom,Changes in inventories,3828779502,6685608736,7955962980,-5294121225,1750870140,14309176262,4438669024,749151578.3,2032896404,1336689128,13956076907,12976607312,9564068912,4473587542,5796886089,6795926534,6696115193,7087738224,3513379786,7631086852,13940729239,17366967236,13013688925,9643073347,4088247785,4162823028,8234487092,4069706979,-529443023.8,-2445326340,4884472411,-2813052331,4421982298,202918824.3,3596916419,6449110452,1470903965,-1412191412,5527220362,19635743898,-5728079096,-2833653227,-3705071122,-9291004037
United Kingdom,Exports of goods and services,1.31843E+11,1.40965E+11,1.42481E+11,1.60014E+11,1.71716E+11,1.66627E+11,1.81801E+11,1.94306E+11,1.97898E+11,2.05361E+11,2.04742E+11,2.0373E+11,2.05997E+11,2.10144E+11,2.24309E+11,2.37439E+11,2.47326E+11,2.61816E+11,2.63377E+11,2.75375E+11,2.89918E+11,2.90399E+11,3.03554E+11,3.17368E+11,3.46659E+11,3.78753E+11,4.06728E+11,4.38497E+11,4.51313E+11,4.6419E+11,5.07692E+11,5.17985E+11,5.32048E+11,5.46936E+11,5.72952E+11,6.21256E+11,6.98023E+11,6.83063E+11,6.94197E+11,6.37086E+11,6.7679E+11,7.14898E+11,7.1968E+11,7.23552E+11
United Kingdom,Imports of goods and services,1.18044E+11,1.24394E+11,1.36732E+11,1.52024E+11,1.53552E+11,1.43428E+11,1.50827E+11,1.53726E+11,1.59463E+11,1.74842E+11,1.68679E+11,1.64063E+11,1.72152E+11,1.83454E+11,2.01571E+11,2.06647E+11,2.2085E+11,2.38266E+11,2.68721E+11,2.88663E+11,2.90286E+11,2.77584E+11,2.96408E+11,3.0625E+11,3.24425E+11,3.4487E+11,3.77832E+11,4.12796E+11,4.48325E+11,4.81295E+11,5.27438E+11,5.52592E+11,5.82273E+11,5.9937E+11,6.42043E+11,6.84244E+11,7.52026E+11,7.45828E+11,7.32104E+11,6.60391E+11,7.17977E+11,7.25047E+11,7.47648E+11,7.51704E+11
United Kingdom,Gross Domestic Product (GDP),1.00808E+12,1.04318E+12,1.08728E+12,1.15837E+12,1.12918E+12,1.11169E+12,1.14535E+12,1.17509E+12,1.22363E+12,1.26861E+12,1.24109E+12,1.23058E+12,1.25612E+12,1.3089E+12,1.33846E+12,1.38591E+12,1.42971E+12,1.50901E+12,1.59855E+12,1.6388E+12,1.6476E+12,1.62723E+12,1.63451E+12,1.67775E+12,1.74528E+12,1.78944E+12,1.83716E+12,1.88406E+12,1.9502E+12,2.01166E+12,2.08747E+12,2.14309E+12,2.19565E+12,2.29007E+12,2.34627E+12,2.41212E+12,2.4855E+12,2.54902E+12,2.54055E+12,2.43104E+12,2.4775E+12,2.51826E+12,2.53486E+12,2.57869E+12
United Kingdom,"Agriculture, hunting, forestry, fishing (ISIC A-B)",7944779119,8363201528,8636028680,8907544162,9012477683,8314669776,7641783580,8632093674,9289239841,9141021245,10147071366,10416349931,11282408023,10672892348,12890801618,12215785754,12235799701,11941048838,12017465729,12677925995,12868968221,13413575191,13959705963,12897768086,12795520947,12585083838,12112705101,12226990279,12486036684,12999558085,12789273357,11809468428,13272318711,12860892069,12748130693,13458222601,13046795959,12574417222,13898601488,12975177247,12962986828,14055553133,13401841913,12870034883
United Kingdom,"Mining, Manufacturing, Utilities (ISIC C-E)",2.35409E+11,2.34176E+11,2.38312E+11,2.59767E+11,2.54579E+11,2.40684E+11,2.48598E+11,2.61437E+11,2.68913E+11,2.79378E+11,2.60996E+11,2.54873E+11,2.61325E+11,2.71618E+11,2.6945E+11,2.86054E+11,2.93848E+11,3.05066E+11,3.17766E+11,3.22972E+11,3.21884E+11,3.11097E+11,3.12208E+11,3.1887E+11,3.36241E+11,3.42033E+11,3.46713E+11,3.51471E+11,3.55416E+11,3.59321E+11,3.66073E+11,3.60263E+11,3.53996E+11,3.5156E+11,3.54331E+11,3.51756E+11,3.54166E+11,3.55277E+11,3.4576E+11,3.15504E+11,3.25234E+11,3.2252E+11,3.13771E+11,3.13629E+11
United Kingdom,Manufacturing (ISIC D),1.77574E+11,1.76677E+11,1.79807E+11,1.95864E+11,1.92179E+11,1.81624E+11,1.87068E+11,1.98056E+11,2.02703E+11,2.08449E+11,2.01696E+11,1.89233E+11,1.88965E+11,1.93012E+11,2.00172E+11,2.0594E+11,2.08527E+11,2.18538E+11,2.34517E+11,2.43868E+11,2.43469E+11,2.31632E+11,2.31366E+11,2.34586E+11,2.46057E+11,2.49854E+11,2.51777E+11,2.56177E+11,2.57161E+11,2.58533E+11,2.64476E+11,2.60289E+11,2.53598E+11,2.52091E+11,2.56952E+11,2.56783E+11,2.6249E+11,2.64298E+11,2.56727E+11,2.32626E+11,2.43565E+11,2.47991E+11,2.44792E+11,2.44811E+11
United Kingdom,Construction (ISIC F),97350228885,99059105717,1.00896E+11,1.03291E+11,92613852528,87707800457,86503102889,86166175400,92039379040,92655059488,87598723213,80763807784,87157828977,92720690702,97116975810,97460831125,1.01486E+11,1.13303E+11,1.23172E+11,1.29749E+11,1.33494E+11,1.23437E+11,1.19222E+11,1.1782E+11,1.17786E+11,1.1917E+11,1.21764E+11,1.21904E+11,1.23705E+11,1.2528E+11,1.26358E+11,1.28616E+11,1.35968E+11,1.42561E+11,1.50072E+11,1.46462E+11,1.47574E+11,1.50762E+11,1.46814E+11,1.27438E+11,1.38311E+11,1.41342E+11,1.30714E+11,1.32808E+11
United Kingdom,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",1.29812E+11,1.32824E+11,1.39925E+11,1.47689E+11,1.4386E+11,1.39931E+11,1.4042E+11,1.41237E+11,1.48411E+11,1.53256E+11,1.4611E+11,1.44869E+11,1.46092E+11,1.51834E+11,1.59343E+11,1.65815E+11,1.74406E+11,1.86624E+11,1.97801E+11,2.05561E+11,2.04092E+11,1.99124E+11,2.08999E+11,2.25701E+11,2.39377E+11,2.50127E+11,2.6036E+11,2.7156E+11,2.83901E+11,2.99793E+11,3.10163E+11,3.27451E+11,3.39392E+11,3.56067E+11,3.68916E+11,3.75683E+11,3.8591E+11,4.01572E+11,3.96009E+11,3.723E+11,3.81323E+11,3.8851E+11,3.94204E+11,4.05027E+11
United Kingdom,"Transport, storage and communication (ISIC I)",75709156513,77465682562,81607239861,86135581605,83902071771,81610578396,81896518743,82371775813,86556748102,89384677498,85210267507,84493232316,85212776069,88528180503,92955745145,96739432392,1.01572E+11,1.09046E+11,1.15429E+11,1.19081E+11,1.20435E+11,1.15755E+11,1.1843E+11,1.24603E+11,1.34249E+11,1.40848E+11,1.42692E+11,1.45354E+11,1.52487E+11,1.56749E+11,1.65446E+11,1.67241E+11,1.73195E+11,1.80218E+11,1.82119E+11,1.84737E+11,1.91855E+11,1.98448E+11,1.95767E+11,1.84372E+11,1.88597E+11,1.92204E+11,1.95069E+11,2.00373E+11
United Kingdom,Other Activities (ISIC J-P),3.68224E+11,3.7881E+11,3.90326E+11,4.02859E+11,4.10296E+11,4.25961E+11,4.40608E+11,4.48436E+11,4.58199E+11,4.69949E+11,4.79641E+11,4.94121E+11,5.17223E+11,5.44572E+11,5.62431E+11,5.7798E+11,6.03296E+11,6.18838E+11,6.44125E+11,6.50315E+11,6.64047E+11,6.7414E+11,6.87224E+11,7.14228E+11,7.45048E+11,7.72538E+11,7.93786E+11,8.10131E+11,8.42192E+11,8.67404E+11,9.02739E+11,9.30446E+11,9.54339E+11,1.01327E+12,1.03381E+12,1.09004E+12,1.13367E+12,1.16085E+12,1.17784E+12,1.16212E+12,1.17251E+12,1.19779E+12,1.22539E+12,1.24479E+12
United Kingdom,Total Value Added,9.17031E+11,9.33219E+11,9.61952E+11,1.011E+12,9.96817E+11,9.86976E+11,1.00881E+12,1.03182E+12,1.06678E+12,1.09718E+12,1.07344E+12,1.07342E+12,1.11275E+12,1.16471E+12,1.19869E+12,1.24087E+12,1.29142E+12,1.34902E+12,1.41445E+12,1.44422E+12,1.46097E+12,1.44145E+12,1.46407E+12,1.51751E+12,1.58858E+12,1.64009E+12,1.68008E+12,1.71496E+12,1.77215E+12,1.82301E+12,1.8848E+12,1.9264E+12,1.97019E+12,2.05638E+12,2.10157E+12,2.16214E+12,2.22614E+12,2.27874E+12,2.27586E+12,2.17511E+12,2.21918E+12,2.25655E+12,2.27235E+12,2.30878E+12
